iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index
IND,Asia,India,30-01-2020,1,1,,,,,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,1,0,,,,,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,1,0,,,,,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,2,1,,,,,0.001,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,1,,,,,0.002,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0.429,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0.429,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0.286,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0.286,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0.286,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0.143,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,29-02-2020,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3,0,0,,,0,0.002,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,5,2,0.286,,,0,0.004,0.001,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,5,0,0.286,,,0,0.004,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,28,23,3.571,,,0,0.02,0.017,0.003,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.19,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,30,2,3.857,,,0,0.022,0.001,0.003,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,31,1,4,,,0,0.022,0.001,0.003,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,34,3,4.429,,,0,0.025,0.002,0.003,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,39,5,5.143,,,0,0.028,0.004,0.004,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,43,4,5.429,,,0,0.031,0.003,0.004,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,56,13,7.286,,,0,0.041,0.009,0.005,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,62,6,4.857,1,1,0.143,0.045,0.004,0.004,0.001,0.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,73,11,6.143,1,0,0.143,0.053,0.008,0.004,0.001,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.85,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,82,9,7.286,2,1,0.286,0.059,0.007,0.005,0.001,0.001,0,,,,,,,,,,,6500,0.005,,,,,,samples tested,,,,,,,,,,33.33,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,102,20,9.714,2,0,0.286,0.074,0.014,0.007,0.001,0,0,,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,36.11,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,113,11,10.571,2,0,0.286,0.082,0.008,0.008,0.001,0,0,1.85,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,38.89,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,119,6,10.857,2,0,0.286,0.086,0.004,0.008,0.001,0,0,1.86,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,48.15,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,142,23,12.286,3,1,0.429,0.103,0.017,0.009,0.002,0.001,0,1.89,,,,,,,,,,,,,,,,,samples tested,,,,,,,,,,48.15,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,156,14,13.429,3,0,0.286,0.113,0.01,0.01,0.002,0,0,1.92,,,,,,,,,,13125,0.01,,,,,,samples tested,,,,,,,,,,50,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,194,38,17.286,4,1,0.429,0.141,0.028,0.013,0.003,0.001,0,1.96,,,,,,,,,191,13316,0.01,0,,,,,samples tested,,,,,,,,,,59.72,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,244,50,23.143,5,1,0.429,0.177,0.036,0.017,0.004,0.001,0,2,,,,,,,,,1060,14376,0.01,0.001,1125,0.001,0.021,48.6,samples tested,,,,,,,,,,70.83,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,330,86,32.571,4,-1,0.286,0.239,0.062,0.024,0.003,-0.001,0,2.02,,,,,,,,,1325,15701,0.011,0.001,1125,0.001,0.029,34.5,samples tested,,,,,,,,,,76.39,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,396,66,40.429,7,3,0.714,0.287,0.048,0.029,0.005,0.002,0.001,2.02,,,,,,,,,1298,16999,0.012,0.001,1121,0.001,0.036,27.7,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,499,103,54.286,10,3,1.143,0.362,0.075,0.039,0.007,0.002,0.001,2.03,,,,,,,,,3708,20707,0.015,0.003,1462,0.001,0.037,26.9,samples tested,,,,,,,,,,86.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,536,37,56.286,10,0,1,0.388,0.027,0.041,0.007,0,0.001,2.02,,,,,,,,,157,20864,0.015,0,1295,0.001,0.043,23,samples tested,,,,,,,,,,86.57,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,657,121,71.571,12,2,1.286,0.476,0.088,0.052,0.009,0.001,0.001,2.03,,,,,,,,,4280,25144,0.018,0.003,1717,0.001,0.042,24,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,727,70,76.143,20,8,2.286,0.527,0.051,0.055,0.014,0.006,0.002,2.02,,,,,,,,,,,,,1871,0.001,0.041,24.6,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,887,160,91.857,20,0,2.143,0.643,0.116,0.067,0.014,0,0.002,2.03,,,,,,,,,,27688,0.02,,1902,0.001,0.048,20.7,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,987,100,93.857,24,4,2.857,0.715,0.072,0.068,0.017,0.003,0.002,2.03,,,,,,,,,,,,,2195,0.002,0.043,23.4,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,1024,37,89.714,27,3,2.857,0.742,0.027,0.065,0.02,0.002,0.002,2.04,,,,,,,,,,,,,2492,0.002,0.036,27.8,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,1251,227,107.429,32,5,3.143,0.907,0.164,0.078,0.023,0.004,0.002,2.06,,,,,,,,,,,,,2445,0.002,0.044,22.8,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,31-03-2020,1397,146,123,35,3,3.571,1.012,0.106,0.089,0.025,0.002,0.003,2.08,,,,,,,,,,,,,2905,0.002,0.042,23.6,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,1998,601,191.571,58,23,6.571,1.448,0.436,0.139,0.042,0.017,0.005,2.1,,,,,,,,,,,,,2776,0.002,0.069,14.5,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,2543,545,259.429,72,14,7.429,1.843,0.395,0.188,0.052,0.01,0.005,2.07,,,,,,,,,,47951,0.035,,3076,0.002,0.084,11.9,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,2567,24,240,72,0,7.429,1.86,0.017,0.174,0.052,0,0.005,2.03,,,,,,,,,21294,69245,0.05,0.015,5937,0.004,0.04,24.7,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3082,515,299.286,86,14,8.857,2.233,0.373,0.217,0.062,0.01,0.006,2.01,,,,,,,,,10705,79950,0.058,0.008,6984,0.005,0.043,23.3,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,3588,506,366.286,99,13,10.286,2.6,0.367,0.265,0.072,0.009,0.007,1.99,,,,,,,,,9584,89534,0.065,0.007,7870,0.006,0.047,21.5,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,4778,1190,503.857,136,37,14.857,3.462,0.862,0.365,0.099,0.027,0.011,1.96,,,,,,,,,11534,101068,0.073,0.008,9036,0.007,0.056,17.9,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,5311,533,559.143,150,14,16.429,3.849,0.386,0.405,0.109,0.01,0.012,1.91,,,,,,,,,12947,114015,0.083,0.009,10403,0.008,0.054,18.6,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,5916,605,559.714,178,28,17.143,4.287,0.438,0.406,0.129,0.02,0.012,1.87,,,,,,,,,13904,127919,0.093,0.01,11906,0.009,0.047,21.3,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,6725,809,597.429,226,48,22,4.873,0.586,0.433,0.164,0.035,0.016,1.83,,,,,,,,,16991,144910,0.105,0.012,13851,0.01,0.043,23.2,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,7598,873,718.714,246,20,24.857,5.506,0.633,0.521,0.178,0.014,0.018,1.79,,,,,,,,,16420,161330,0.117,0.012,13155,0.01,0.055,18.3,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,8446,848,766.286,288,42,28.857,6.12,0.614,0.555,0.209,0.03,0.021,1.76,,,,,,,,,18044,179374,0.13,0.013,14203,0.01,0.054,18.5,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,9205,759,802.429,331,43,33.143,6.67,0.55,0.581,0.24,0.031,0.024,1.72,,,,,,,,,16374,195748,0.142,0.012,15173,0.011,0.053,18.9,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,10453,1248,810.714,358,27,31.714,7.575,0.904,0.587,0.259,0.02,0.023,1.69,,,,,,,,,21806,217554,0.158,0.016,16641,0.012,0.049,20.5,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,11487,1034,882.286,393,35,34.714,8.324,0.749,0.639,0.285,0.025,0.025,1.66,,,,,,,,,27339,244893,0.177,0.02,18697,0.014,0.047,21.2,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,12322,835,915.143,405,12,32.429,8.929,0.605,0.663,0.293,0.009,0.023,1.63,,,,,,,,,29706,274599,0.199,0.022,20954,0.015,0.044,22.9,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,13430,1108,957.857,448,43,31.714,9.732,0.803,0.694,0.325,0.031,0.023,1.61,,,,,,,,,28357,302956,0.22,0.021,22578,0.016,0.042,23.6,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,14352,922,964.857,486,38,34.286,10.4,0.668,0.699,0.352,0.028,0.025,1.58,,,,,,,,,32167,335123,0.243,0.023,24828,0.018,0.039,25.7,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,15722,1370,1039.429,521,35,33.286,11.393,0.993,0.753,0.378,0.025,0.024,1.57,,,,,,,,,37000,372123,0.27,0.027,27536,0.02,0.038,26.5,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,17615,1893,1201.429,559,38,32.571,12.764,1.372,0.871,0.405,0.028,0.024,1.55,,,,,,,,,29463,401586,0.291,0.021,29405,0.021,0.041,24.5,samples tested,,,,,,,,,,100,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,18539,924,1155.143,592,33,33.429,13.434,0.67,0.837,0.429,0.024,0.024,1.52,,,,,,,,,,,,,30650,0.022,0.038,26.5,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,20080,1541,1227.571,645,53,36,14.551,1.117,0.89,0.467,0.038,0.026,1.51,,,,,,,,,,462621,0.335,,31104,0.023,0.039,25.3,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,21370,1290,1292.571,681,36,39.429,15.485,0.935,0.937,0.493,0.026,0.029,1.49,,,,,,,,,,,,,29569,0.021,0.044,22.9,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,23077,1707,1378.143,721,40,39,16.722,1.237,0.999,0.522,0.029,0.028,1.48,,,,,,,,,,500542,0.363,,28227,0.02,0.049,20.5,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,24530,1453,1454,780,59,42,17.775,1.053,1.054,0.565,0.043,0.03,1.46,,,,,,,,,41247,541789,0.393,0.03,29524,0.021,0.049,20.3,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,26283,1753,1508.714,825,45,43.429,19.046,1.27,1.093,0.598,0.033,0.031,1.45,,,,,,,,,38168,579957,0.42,0.028,29691,0.022,0.051,19.7,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,27890,1607,1467.857,881,56,46,20.21,1.164,1.064,0.638,0.041,0.033,1.44,,,,,,,,,45352,625309,0.453,0.033,31960,0.023,0.046,21.8,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,29451,1561,1558.857,939,58,49.571,21.341,1.131,1.13,0.68,0.042,0.036,1.43,,,,,,,,,40510,665819,0.482,0.029,33388,0.024,0.047,21.4,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,31324,1873,1606.286,1008,69,51.857,22.698,1.357,1.164,0.73,0.05,0.038,1.43,,,,,,,,,50914,716733,0.519,0.037,36302,0.026,0.044,22.6,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
IND,Asia,India,,33062,1738,1670.286,1079,71,56.857,23.958,1.259,1.21,0.782,0.051,0.041,1.42,,,,,,,,,54031,770764,0.559,0.039,41312,0.03,0.04,24.7,samples tested,,,,,,,,,,96.3,1380004385,450.419,28.2,5.989,3.414,6426.674,21.2,282.28,10.39,1.9,20.6,59.55,0.53,69.66,0.645
